loss,accuracy,val_loss,val_accuracy
0.20684035122394562,0.9145880341529846,0.22331595420837402,0.9123867154121399
0.20390339195728302,0.9221466183662415,0.22470597922801971,0.9154078364372253
0.20115260779857635,0.9274376630783081,0.22640551626682281,0.9093655347824097
0.20300744473934174,0.9274376630783081,0.2304445505142212,0.9184290170669556
0.20185495913028717,0.9176114797592163,0.22290700674057007,0.9154078364372253
0.19732347130775452,0.9289493560791016,0.22409141063690186,0.9093655347824097
0.21483688056468964,0.9153439402580261,0.2277040332555771,0.9093655347824097
0.20405054092407227,0.9251700639724731,0.22701452672481537,0.9093655347824097
0.1981748789548874,0.9289493560791016,0.22933150827884674,0.9154078364372253
0.21519315242767334,0.9198790788650513,0.22489947080612183,0.9154078364372253
0.20594041049480438,0.920634925365448,0.2258969247341156,0.9123867154121399
